Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Nets,Web links,Coordination,Last update,Affiliate,IRLP,Notes,Commands,Links,D-STAR Enabled,Node,Sources,On-air,EchoLink,AllStar,DMR Enabled,Color Code,Wide Network,Grid,Location Photo,Talkgroups,Colorado,Southern Colorado,Talkgroup Network,Denver Regional,Northern Colorado,Worldwide,North America,English,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 310,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,YSF Digital Enabled,DG-ID,Mixed-Mode,WIRES-X,Europe,DCI Bridge,Southwest USA,Feed,Local,P25 Digital Enabled,NAC,Default Reflector,Wyoming,WyLOCAL,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English,N. Colorado
447.05,-5,CC1,KC7WSU,Lehi,UT,OPEN,,181.2,WNW,,447.05,442.05,,,Utah,Off-Air,,,,,,,,,,,,,,,,,,,,1,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3      English  1  13  PTT    Data  1  100      DMRX 1  1  8001      Utah Statewide 2  1  13149      Local/Cluster  2  2      TAC 310  2  310  PTT    TAC 311  2  311  PTT    USA  2  1776  PTT    Utah  2  3149      Mountain Reg USA  2  3177      PA (PA-525)   2  3185  PTT    Hytera USA  2  4639  PTT    SNARS  2  6968  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    All TG's Off  2  111111  PTT    All TG's On  2  222222  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,DMR-UTAH,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WA7HSW,"Monroe, Monroe Peak",UT,OPEN,,181.2,WSW,,146.64,146.04,100,,Sevier,On-Air,"Richfield and its surrounding communities including Nephi to the north, Fillmore to the west, Ferron and Emery to the east, and Panguitch to the south.",Sanpete Co SO,Autopatch.,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,114.8,W7DHH,"Monroe, Monroe Peak",UT,OPEN,,181.2,WSW,,447.45,442.45,114.8,,Sevier,On-Air,"Wide area: Richfield and its surrounding communities including Nephi to the north, Fillmore to the west, Ferron and Emery to the east, and Panguitch to the south.",,,,,UVHFS,,,,11,,Full-time to the  Skyline Repeater System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.86,-0.6,100,WB7REL,"Monroe, Monroe Peak",UT,OPEN,,181.2,WSW,,146.86,146.26,100,,Sevier,On-Air,"The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.","WB7REL, Sanpete Co SO",11,,Skyline Repeater System,UVHFS,,,,,,Full-time to the  Skyline Repeater System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,136.5,K7HEN,"Coalville, Lewis Peak",UT,OPEN,,181.8,NW,,147.24,147.84,136.5,,Summit,On-Air,Wide area.,,"Autopatch, 9,304'.",,,UVHFS,,,,,,"Full-time to  
        147.16000 (K7HEN) at Heber City, Strawberry Peak, UT .
 


Full-time to  
        147.14000 (K7MLA) at West Jordan, Butterfield Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,,WB7TSQ,"Coalville,  Lewis Peak",UT,OPEN,,181.8,NW,,448.9,443.9,,,Summit,,"Wide area: Park City, Heber, Coalville and other nearby communities.",,"Remote base, 9,304'.",,,UVHFS,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,WA7GIE,"Coalville,  Lewis Peak",UT,OPEN,,181.8,NW,,449.55,444.55,100,,Summit,On-Air,"Wide area: Park City, Heber, Coalville and other nearby communities. Western side of the Salt Lake valley.",,IRLP,,,UVHFS,,,,PL 131.8? Node usually connected to  5620 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,WA7GIE,"Coalville,  Lewis Peak",UT,CLOSED,,181.8,NW,,448.65,443.65,,,Summit,On-Air,"Wide area: Park City, Heber, Coalville and other nearby communities.",Desert ARS,9,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,WA7GIE,"Coalville, Lewis Peak",UT,OPEN,,181.8,NW,,147.36,147.96,100,,Summit,On-Air,"Wide area: Western side of the Salt Lake valley. Park City, Heber, Coalville and other nearby communities.",,9,SCARC: Thu at 2100.,,UVHFS,,Wasatch Back Tri-County ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,114.8,N7IMF,"Lehi, Lake Mountain",UT,OPEN,,181.9,WNW,,448.7,443.7,114.8,,Salt Lake,Off-Air,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper.,,7,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.675,-5,100,KF7RCZ,Saratoga Springs,UT,OPEN,,181.9,WNW,,447.675,442.675,100,,Utah,On-Air,,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,,W7SP,"Provo, Lake Mountain",UT,OPEN,EI,182.1,WNW,,146.76,146.16,,,Utah,On-Air,"Wide area: Via mobile (50 watts, 1/4 wave or better): This repeater covers the Utah and Salt Lake Valleys, south along I-15 as far south as Filmore (spotty coverage,) portions of the west desert, and points north to the Idaho border. Very spotty coverage eastwards into the Wasatch. Via handie-talkie: Coverage is good in Utah county, marginal in many parts of Salt Lake county, particularly in the southern part of the valley.  Map . 90 mi radius.",Utah ARC,Closed autopatch.,Wednesday at 19:00,http://utaharc.org/rptr/76rpt.html,UVHFS,,,3352,7,"While anyone may Dial In to this node, only UARC members will be given the ""prefix code"" that will allow them to Dial Out into the IRLP network.",,,,,,703269,,,,,DN40ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.42,-1.6,156.7,W7WJC,"Provo, Lake Mountain",UT,OPEN,,182.1,WNW,,224.42,222.82,156.7,,Utah,On-Air,,Utah County Radio Club,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,141.3,K7UCS,"Provo, Lake Mountain",UT,OPEN,,182.2,WNW,,147.28,147.88,141.3,,Utah,On-Air,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. Cedar valley and its surrounding communities.,Utah Co ARES,E-power.,,,UVHFS,,,,,,"Full-time to  
        449.67500 (K7UCS) at Provo, Lake Mountain, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23,-0.6,131.8,K7UCS,"Provo, Lake Mountain",UT,OPEN,,182.2,WNW,,145.23,144.63,131.8,,Utah,On-Air,Utah County from Alpine to Payson.,Utah Co ARES,E-power.,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.56,-1.6,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,182.2,WNW,,224.56,222.96,100,,Utah,On-Air,"Utah County, Salt Lake County, Juab County",UVARC (Utah Valley Amateur Radio Club),10,Ladies Net: Tue 19:00 Youth Net: Thu 18:30 New Ham Net: Thu 19:00 Family History Net: Sat 20:0,http://uvarc.club,UVHFS,,UVARC (Utah Valley Amateur Radio Club),,,,"Full-time to  
        448.20000 (K7UVA) at Orem, Lake Mountain, UT .
 


Full-time to  
        146.78000 (K7UVA) at Orem, Lake Mountain, UT .",,,,,762028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,131.8,K7UCS,"Provo, Lake Mountain",UT,OPEN,,182.2,WNW,,449.975,444.975,131.8,,Utah,On-Air,Wide area: Utah County from Alpine to Payson. Utah Valley and Spanish Fork Canyon.,Utah Co ARES,7,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.78,-0.6,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,182.2,WNW,,146.78,146.18,100,,Utah,On-Air,"Utah County, Salt Lake County",UVARC (Utah Valley Amateur Radio Club),,Ladies Net: Tue 19:00 Youth Net: Thu 18:30 New Ham Net: Thu 19:00 Family History Net: Sat 20:00,http://uvarc.club/,UVHFS,,UVARC (Utah Valley Amateur Radio Club),,,,"Full-time to  
        448.20000 (K7UVA) at Orem, Lake Mountain, UT .
 


Full-time to  
        224.56000 (K7UVA) at Orem, Lake Mountain, UT .",,,,,762028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,182.2,WNW,,448.2,443.2,100,,Utah,On-Air,"Utah County, Salt Lake County, Juab County",UVARC (Utah Valley Amateur Radio Club),10,"Ladies' Net Tue 1900, Youth Net Thu 1830, New Ham Net Thu 1900, Family History Net Sat 20:00",http://uvarc.club,UVHFS,,UVARC (Utah Valley Amateur Radio Club),,,,"Full-time to  
        146.78000 (K7UVA) at Orem, Lake Mountain, UT .
 


Full-time to  
        224.56000 (K7UVA) at Orem, Lake Mountain, UT .",,,,,762028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,103.5,K7UCS,"Provo, Lake Mountain",UT,CLOSED,,182.2,WNW,,448.325,443.325,103.5,,Utah,Off-Air,Wide area: Utah County from Alpine to Payson.,Utah Co ARES,7,,,UVHFS,,,,,,"Full-time to  
        449.67500 (K7UCS) at Provo, Lake Mountain, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.7,-1.6,107.2,KE7AU,"Provo, Lake Mountain",UT,OPEN,,182.2,WNW,,224.7,223.1,107.2,,Utah,Off-Air,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. Cedar valley and its surrounding communities.,,7,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,77,WX7Y,"Draper, Lake Mountain",UT,OPEN,EI,182.7,WNW,,147.08,147.68,77,,Salt Lake,On-Air,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,Sinbad Desert ARC,,,http://sdarc.us,UVHFS,,,3270,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,183.3,E,,224.6,223,100,,Gilpin,,,W0RM,,,,CCARC,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,146.2,KC7MVI,"Eureka,  Eureka Peak",UT,OPEN,,183.3,WNW,,448.225,443.225,146.2,,Juab,Off-Air,Wide area: Utah County from Alpine to Payson.,Utah Valley Comm College,"Autopatch, 4,300'.",,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,,KC7KRY,"Eureka,  Eureka Peak",UT,OPEN,,183.3,WNW,,447.875,442.875,,,Juab,,Wide area.,,,,,UVHFS,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,141.3,AC0KQ,"Evergreen, Saddleback Mountain",CO,OPEN,A,183.5,E,,447.85,442.85,141.3,141.3,Clear Creek,On-Air,Wide area at 9500',AC0KQ,AllStar node repeater providing wide area coverage along the Front Range,,,CCARC,,Rocky Mountain Ham Radio,,,,,,,,,,29571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,CC1,KC7WST,Saratoga Springs,UT,OPEN,,183.9,WNW,,447.05,442.05,,,Utah,On-Air,North Utah County,KC7WSU,,,http://www.dmr-utah.net,UVHFS,,,,,,,,,,,,,,1,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      English  1  13      TAC 311  1  311      USA  1  1776      Parrott  1  9998      Audio Test  1  9999      Utah Statewide 2  1  13149      Europe  2  2      TAC 310  2  310      DCI Bridge  2  3100      Utah  2  3149      Mountain Reg USA  2  3177      All TG's Off  2  111111      All TG's On  2  222222      Local  2  314900      Utah  2  314901      Local  2  314902    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,1,1,1,,,1,,2,1,1,2,2,,,,1,1,2,2,,,,,2,2,,,2,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,184.5,SSE,,1292.3,1272.3,,,San Juan,On-Air,,San Juan County,,,,NMFCC,,,,,,,,KF5VBD (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,184.8,SSE,,145.43,144.83,136.5,,Rio Arriba,On-Air,,SJC EMCOMM,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,100,WA7VHF,"Page, Navajo Mountain",UT,OPEN,,184.9,SW,,448.6,443.6,100,,San Juan,On-Air,Wide Area.,Utah VHF Society,,UVHFS: Tue at 20:00.,http://utahvhfs.org/snowlink.html,UVHFS,,Intermountain Intertie,,,,"Full-time to  
        448.87500 (W7ARA) at Flagstaff, Mt. Elden, AZ .
 


Full-time to the  Intermountain Intertie System .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.86,-0.6,100,K7JL,"Evanston, Medicine Butte",WY,OPEN,,185.1,NW,,146.86,146.26,100,,Uinta,On-Air,Wide area: Southwestern Wyoming including Kemmerer and Evanston.,Utah VHF Society,,Utah VHF Society Tuesday: 20:00,http://www.utahvhfs.org/snowlink.html,WRCG,,Intermountain Intertie,,8,,"Full-time to  
        147.18000 (K7JL) at Snowbird, Hidden Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,,KC7OXI,"Draper,  South Mountain",UT,OPEN,,185.4,WNW,,448.35,443.35,,,Salt Lake,Off-Air,Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper.,Rocky Mtn RA,5,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,KA7SLC,Bountiful,UT,CLOSED,,185.8,WNW,,448.8,443.8,88.5,,Davis,Off-Air,North Salt Lake to South Ogden.,Rocky Mtn RA,"Remote base, 5,100'.",,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.05,-1.7,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,185.9,ESE,,53.05,51.35,107.2,107.2,Jefferson,Off-Air,"Wide area: Cheyenne, Wyoming, to the north, Pueblo to the south, beyond Limon to the east and South Park to the southwest.",Colorado Repeater Association (CRA),10,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.9,-1.6,156.7,N7IMF,"Draper, Point of the Mountain",UT,CLOSED,,185.9,WNW,,224.9,223.3,156.7,,Utah,On-Air,,UHDARC,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,,Lake George,CO,OPEN,,185.9,ESE,,449.7,444.7,107.2,,Park,,,CMRG,,,,CCARC,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,100,KG7EGM,"Draper, Fire Station",UT,OPEN,,186,WNW,,447.1,442.1,100,,Salt Lake,On-Air,Wide area.,DHRA,,,http://draperhamradio.wordpress.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,88.5,KE7QGT,Draper,UT,OPEN,,186,WNW,,447,442,88.5,,Salt Lake,Off-Air,,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,88.5,N0ARA,"Critchell, Critchell Mountain",CO,OPEN,,186.2,ESE,,147.12,147.72,88.5,88.5,Jefferson,On-Air,Denver metro and east.,Aurora Repeater Association,E-power.,,http://www.n0ara.org,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,110.9,WD7N,Eagle Mountain,UT,OPEN,,186.4,WNW,,449.25,444.25,110.9,,Utah,Off-Air,,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,NA7DB,"Page (az), Navajo Mountain",UT,OPEN,,186.5,SW,,448.75,443.75,100,,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,10,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,100,W7CWI,"Page (AZ), Navajo Mountain",UT,OPEN,,186.5,SW,,449.925,444.925,100,,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",Lake Powell ARG,10,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,W7WAC,"Page (AZ), Navajo Mountain",UT,OPEN,,186.5,SW,,146.96,146.36,100,,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",KE7OZE,,,,UVHFS,,Intermountain Intertie,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,186.7,E,,145.31,144.71,88.5,123,Gilpin,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",Colorado Connection,10,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,CCARC,,,,"Split tone.  The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,186.7,E,,449.225,444.225,141.3,141.3,Gilpin,On-Air,Wide area.,Rocky Mountain Ham Radio (RMHR),Emergency Power,,,CCARC,,,,"Emcomm Affiliated, Open repeater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,186.8,SSE,,147.1,147.7,100,,San Juan,On-Air,,San Juan connection,,,http://www.sjcham.com,NMFCC,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,187.1,SSE,,147.28,147.88,67,,San Juan,On-Air,Wide area.,,6,,,NMFCC,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.375,-5,100,W7ROY,Sandy,UT,OPEN,,187.2,WNW,,448.375,443.375,100,,Salt Lake,On-Air,Salt Lake Valley communities from Salt Lake City to Draper.,,4,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,188,E,,446.7875,441.7875,,,Jefferson,On-Air,,Denver Radio Club,,,http://www.w0tx.org/,CCARC,,Brandmeister Network,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf.  TG's are PTT enabled and will timeout after 15 minutes of inactivity.  Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,188,E,,927.8375,902.025,,,Jefferson,On-Air,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills.,,,,,CCARC,,,,The offset is -25.8125,,,,,,,,45770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,188.2,E,,449.525,444.525,CSQ,,Jefferson,On-Air,,KE0SJ,E-power.,,Intermountain Repeater Group,CCARC,,,,,,"Full-time to  
        145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,188.2,E,,145.28,144.68,100,,Jefferson,On-Air,Wide area.,,"Closed autopatch, e-power, linked.",Sun at 19:30. Everyone welcome.,Intermountain Repeater Group,CCARC,,,,"PL is usually off, allowing use by older transceivers.",,"Full-time to  
        449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,188.2,E,,448.625,443.625,100,100,Jefferson,On-Air,Denver metro area.,Denver Radio Club,E-power.,DRC: Sun at 20:30.,DRC Repeaters,CCARC,,,,,,"Full-time to  
        145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,188.2,E,,146.64,146.04,100,,Jefferson,On-Air,"Wide area. 
   Repeater Coverage Map",Denver Radio League,E-power.,,DRL Repeaters,CCARC,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,188.2,E,,146.985,146.385,100,100,Denver,On-Air,,El Jebel RADOPS,E-power.,RADOPS: Sun at 19:00.,,CCARC,,,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,188.7,ESE,,447.15,442.15,107.2,107.2,Jefferson,Off-Air,Wide area: Denver.,Colorado Repeater Association (CRA),"Closed autopatch, e-power.",,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287.9,-20,CSQ,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,188.7,ESE,,1287.9,1267.9,CSQ,,Jefferson,Off-Air,Fort Collins to Colorado Springs.,Colorado Repeater Association (CRA),,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,EI,188.7,ESE,,224.98,223.38,107.2,107.2,Jefferson,Off-Air,Wide area. Denver.,Colorado Repeater Association,"Closed autopatch, e-power.",,,CCARC,,,3990,,,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,,,,347086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,CC1 D073,N0SZ,"Evergreen, Lower Squaw Mountain",CO,OPEN,,189,ESE,,145.175,144.575,D073,D073,Clear Creek,Off-Air,,Rocky Mountain Ham Radio,,,Rocky Mountain Ham Radio,CCARC,,,,Please check the status of this repeater by going to the web link.  This repeater is capable of being remotely mode/frequency steered for Colorado EmComm/ARES use.,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,
145.34,-0.6,103.5,KE4GUQ,Evergreen,CO,OPEN,I,189,ESE,,145.34,144.74,103.5,127.3,Jefferson,On-Air,Wide area.,Rocky Mtn Radio League,E-power.,,Repeater,CCARC,,,3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.41,-0.6,D125,KE7GHK,"Salt Lake, Carrigan Ridge",UT,OPEN,,189,WNW,,145.41,144.81,D125,,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,,,UVHFS,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
